var1(t-12),var2(t-12),var3(t-12),var1(t-11),var2(t-11),var3(t-11),var1(t-10),var2(t-10),var3(t-10),var1(t-9),var2(t-9),var3(t-9),var1(t-8),var2(t-8),var3(t-8),var1(t-7),var2(t-7),var3(t-7),var1(t-6),var2(t-6),var3(t-6),var1(t-5),var2(t-5),var3(t-5),var1(t-4),var2(t-4),var3(t-4),var1(t-3),var2(t-3),var3(t-3),var1(t-2),var2(t-2),var3(t-2),var1(t-1),var2(t-1),var3(t-1),var1(t),var2(t),var3(t),var1(t+1),var2(t+1),var3(t+1),var1(t+2),var2(t+2),var3(t+2),var1(t+3),var2(t+3),var3(t+3),var1(t+4),var2(t+4),var3(t+4),var1(t+5),var2(t+5),var3(t+5),var2(t+6),var3(t+6),var1(t+6)
8.888889,2.4,0.0,9.388889,2.4,0.0,9.944445,2.4,0.0,10.222222,2.4041321,0.0,11.0,2.4251034,0.0,11.111111,2.4536386,0.0,11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,3.0404766,0.0,9.444445
9.388889,2.4,0.0,9.944445,2.4,0.0,10.222222,2.4041321,0.0,11.0,2.4251034,0.0,11.111111,2.4536386,0.0,11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,3.0468485,0.0,9.388889
9.944445,2.4,0.0,10.222222,2.4041321,0.0,11.0,2.4251034,0.0,11.111111,2.4536386,0.0,11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,3.0506022,0.0,9.611111
10.222222,2.4041321,0.0,11.0,2.4251034,0.0,11.111111,2.4536386,0.0,11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,3.0519607,0.0,9.222222
11.0,2.4251034,0.0,11.111111,2.4536386,0.0,11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,3.0511515,0.0,8.833333
11.111111,2.4536386,0.0,11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,3.048401,0.0,8.333333
11.277778,2.4868238,0.0,11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,3.0439312,0.0,7.944445
11.333333,2.522379,0.0,11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,3.037955,0.0,7.888889
11.444445,2.8085468,0.0,11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,3.0306754,0.0,7.888889
11.5,2.8439975,0.0,11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,3.022283,0.0,8.166667
11.5,2.8777504,0.0,11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,3.0129561,0.0,8.222222
11.111111,2.9091077,0.0,10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,3.0028586,0.0,8.277778
10.888889,2.9375985,0.0,10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,2.9921417,0.0,8.277778
10.722222,2.9629326,0.0,10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,2.980942,0.0,8.111111
10.555555,2.9849632,0.0,10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,2.969384,0.0,8.0
10.333333,3.003654,0.0,9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,2.957579,0.0,7.833333
9.888889,3.019054,0.0,9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,2.9456258,0.0,7.388889
9.666667,3.0312753,0.0,9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,2.9336126,0.0,7.222222
9.444445,3.0404766,0.0,9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,2.9216163,0.0,7.333333
9.388889,3.0468485,0.0,9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,2.9097042,0.0,7.055555
9.611111,3.0506022,0.0,9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,2.8979344,0.0,6.611111
9.222222,3.0519607,0.0,8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,2.8863564,0.0,6.388889
8.833333,3.0511515,0.0,8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,2.8750122,0.0,6.277778
8.333333,3.048401,0.0,7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,2.8639362,0.0,6.111111
7.944445,3.0439312,0.0,7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,2.8531578,0.0,5.888889
7.888889,3.037955,0.0,7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,2.842699,0.0,5.777778
7.888889,3.0306754,0.0,8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,2.8325787,0.0,5.722222
8.166667,3.022283,0.0,8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,2.8228092,0.0,5.611111
8.222222,3.0129561,0.0,8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,2.8134007,0.0,5.444445
8.277778,3.0028586,0.0,8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,2.8043585,0.0,5.388889
8.277778,2.9921417,0.0,8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,2.7956855,0.0,5.5
8.111111,2.980942,0.0,8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,2.787382,0.0,5.444445
8.0,2.969384,0.0,7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,2.7794454,0.0,5.388889
7.833333,2.957579,0.0,7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,2.771872,0.0,5.277778
7.388889,2.9456258,0.0,7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,2.7646556,0.0,5.166667
7.222222,2.9336126,0.0,7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,2.7577894,0.0,5.166667
7.333333,2.9216163,0.0,7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,2.7512646,0.0,5.0
7.055555,2.9097042,0.0,6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,2.7450721,0.0,4.944445
6.611111,2.8979344,0.0,6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,2.639202,0.44124845,5.0
6.388889,2.8863564,0.0,6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,2.6336436,0.7788008,5.0
6.277778,2.8750122,0.0,6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,2.6283858,1.030934,5.0
6.111111,2.8639362,0.0,5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,2.6234174,1.2130613,4.944445
5.888889,2.8531578,0.0,5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,4.944445,2.6234174,1.2130613,2.6187267,1.3381536,4.777778
5.777778,2.842699,0.0,5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,4.944445,2.6234174,1.2130613,4.777778,2.6187267,1.3381536,2.6143026,1.4170997,4.722222
5.722222,2.8325787,0.0,5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,4.944445,2.6234174,1.2130613,4.777778,2.6187267,1.3381536,4.722222,2.6143026,1.4170997,2.6163313,1.459017,4.888889
5.611111,2.8228092,0.0,5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,4.944445,2.6234174,1.2130613,4.777778,2.6187267,1.3381536,4.722222,2.6143026,1.4170997,4.888889,2.6163313,1.459017,2.6438618,1.4715178,5.166667
5.444445,2.8134007,0.0,5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,4.944445,2.6234174,1.2130613,4.777778,2.6187267,1.3381536,4.722222,2.6143026,1.4170997,4.888889,2.6163313,1.459017,5.166667,2.6438618,1.4715178,2.6829703,1.4609361,5.5
5.388889,2.8043585,0.0,5.5,2.7956855,0.0,5.444445,2.787382,0.0,5.388889,2.7794454,0.0,5.277778,2.771872,0.0,5.166667,2.7646556,0.0,5.166667,2.7577894,0.0,5.0,2.7512646,0.0,4.944445,2.7450721,0.0,5.0,2.639202,0.44124845,5.0,2.6336436,0.7788008,5.0,2.6283858,1.030934,4.944445,2.6234174,1.2130613,4.777778,2.6187267,1.3381536,4.722222,2.6143026,1.4170997,4.888889,2.6163313,1.459017,5.166667,2.6438618,1.4715178,5.5,2.6829703,1.4609361,2.7292745,1.432524,5.944445
